source_id,system,audio_path,inference_seed,prompt_id,prompt_duration_sec,reference_text_id,cap_tokens,top_k,top_p,min_speech_text_ratio,checkpoint,lora_adapter,run_id,audio_sha256
S072,Base,human_eval/audio/S072/Base/seed0.wav,0,P02,10.82,T072,3696,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S072,6229f97b33d6053e0f90b34c878680e4cc423926947ca7c589a14073130a37d3
S072,Full-SD,human_eval/audio/S072/Full-SD/seed0.wav,0,P02,10.82,T072,3696,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S072,cdf73c7b47fbb1532429a93142554232c5d731aff2e7576bebfc29d52e50a2a9
S072,Random-Local,human_eval/audio/S072/Random-Local/seed0.wav,0,P02,10.82,T072,3696,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S072,254f2f36da336d2d1d6a90f0647d007b55a635eba8fc621eb0abe6b4336beb88
S072,Tail-30,human_eval/audio/S072/Tail-30/seed0.wav,0,P02,10.82,T072,3696,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S072,dda6ef4ab0afc4360d29e86608cd4c8b67493d59514cc6e3d75bcbc725a61726
S072,Tail-SD,human_eval/audio/S072/Tail-SD/seed0.wav,0,P02,10.82,T072,3696,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S072,b5c379b90f2de75587e13db93c1b74c84222df001370aefb91771516819a42e5
S073,Base,human_eval/audio/S073/Base/seed0.wav,0,P03,4.82,T073,3648,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S073,029ad4a679f56fb3cd6ea82170b0d1233bc2d3a1f3fd7d0d5d71c3e2aec9de0f
S073,Full-SD,human_eval/audio/S073/Full-SD/seed0.wav,0,P03,4.82,T073,3648,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S073,58375f9b3e572f329ad9cdf2fd6a59a337c47b03ab776c383cd20460d6de9c06
S073,Random-Local,human_eval/audio/S073/Random-Local/seed0.wav,0,P03,4.82,T073,3648,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S073,ac0230b6a88eb00bef659239621d9c5dab10c3c6d652c069a5c68e42d6961bb6
S073,Tail-30,human_eval/audio/S073/Tail-30/seed0.wav,0,P03,4.82,T073,3648,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S073,1e2ce1fcf65f84388121646a288be8b16137386897614a4f2274bf942ca11c54
S073,Tail-SD,human_eval/audio/S073/Tail-SD/seed0.wav,0,P03,4.82,T073,3648,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S073,25233426a2828bc277e939b3955efd2b3df6bc5445239e613ee344a47936fe0f
S074,Base,human_eval/audio/S074/Base/seed0.wav,0,P04,8.12,T074,3680,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S074,aeedb4f58d7641e23aa6ed9aee535dc707d9f029b25e1ed87af7aa09ff07a7d4
S074,Full-SD,human_eval/audio/S074/Full-SD/seed0.wav,0,P04,8.12,T074,3680,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S074,ccd6f285d30b4c6d332f6c86d454e96ad17b9fdf27f2004f6ed7830bc2cf9154
S074,Random-Local,human_eval/audio/S074/Random-Local/seed0.wav,0,P04,8.12,T074,3680,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S074,0e9f74ed316b564bfc8d13ae75b0b15274c0c01a8bd7cb7d85292d74706148e0
S074,Tail-30,human_eval/audio/S074/Tail-30/seed0.wav,0,P04,8.12,T074,3680,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S074,e235169ec51b29feceab03d8b2ba04cb144c058718d3915502ebabcc2e80957f
S074,Tail-SD,human_eval/audio/S074/Tail-SD/seed0.wav,0,P04,8.12,T074,3680,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S074,6325b8ae6c1914f1137b4cb6c886e8447a9f330e6aac6e5cd5c518b0d66df871
S075,Base,human_eval/audio/S075/Base/seed0.wav,0,P05,7.67,T075,3680,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S075,c96d9a7fc242b00eb5329128dbc05bcdcedaeccec21c0cf17a764baee1594abd
S075,Full-SD,human_eval/audio/S075/Full-SD/seed0.wav,0,P05,7.67,T075,3680,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S075,e4851757cab266080d14ee906ad5554a0f0f24153de826aa128d417df393ec37
S075,Random-Local,human_eval/audio/S075/Random-Local/seed0.wav,0,P05,7.67,T075,3680,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S075,fd8a4f2ceb7dcec0539d649cb7f21d75f7c6bbad0289a606041b2111ecc065e1
S075,Tail-30,human_eval/audio/S075/Tail-30/seed0.wav,0,P05,7.67,T075,3680,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S075,601f60230db66a978839f350a489ad3d5089fad4ee19a269a087301e0546119c
S075,Tail-SD,human_eval/audio/S075/Tail-SD/seed0.wav,0,P05,7.67,T075,3680,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S075,08ba0127b56097200379a27bb714341fdeaa97b77321a35caca32105c8c97112
S076,Base,human_eval/audio/S076/Base/seed0.wav,0,P06,4.35,T076,3705,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S076,4ca565139c7bfc343a6af31ade387bab666d404e73909cd13dec97db57531dc7
S076,Full-SD,human_eval/audio/S076/Full-SD/seed0.wav,0,P06,4.35,T076,3705,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S076,eb16ec72b522ebea6dac9b14df6833301ca819942c4196d4e6abfeb375cbcb25
S076,Random-Local,human_eval/audio/S076/Random-Local/seed0.wav,0,P06,4.35,T076,3705,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S076,37b776d927cfd3ec6790350e87025ffa60958b313ac21a12cddeb0c8e6591985
S076,Tail-30,human_eval/audio/S076/Tail-30/seed0.wav,0,P06,4.35,T076,3705,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S076,dd02f71aed0a53df8598bda13c90eb2a9020375852ac678b2a0aad8e76567a2d
S076,Tail-SD,human_eval/audio/S076/Tail-SD/seed0.wav,0,P06,4.35,T076,3705,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S076,cb9fc3179d49b207a414a7aa5fa7dc24e6ef84b16adbefba412292ea6b1aaeb0
S077,Base,human_eval/audio/S077/Base/seed0.wav,0,P07,6.65,T077,3666,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S077,1e4dcd2f940e6f54e7c74cc05ace27da93354775fc6e17e05ca285377db27f4e
S077,Full-SD,human_eval/audio/S077/Full-SD/seed0.wav,0,P07,6.65,T077,3666,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S077,9f5c6fd3c24163d5f77ddfe71177060d20f240100574b43707422bb03d95cc02
S077,Random-Local,human_eval/audio/S077/Random-Local/seed0.wav,0,P07,6.65,T077,3666,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S077,1cb7a70210c353f346b0d57735c5df8b131c494e8846c68b016c1f1200ea779c
S077,Tail-30,human_eval/audio/S077/Tail-30/seed0.wav,0,P07,6.65,T077,3666,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S077,063783cd11cb48c079f9e6f3255a34aa8fc60fc29e67029c39d5278ddd828899
S077,Tail-SD,human_eval/audio/S077/Tail-SD/seed0.wav,0,P07,6.65,T077,3666,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S077,155e613fe3cba4510c48c67e034b60e6136c96297037a9568b895a57aefe7a3a
S078,Base,human_eval/audio/S078/Base/seed0.wav,0,P08,11.52,T078,3705,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S078,e79b1377b9d96c7f5b976cbe8e2ea1f68b3e975b6032a7ba5775e86bbb69819a
S078,Full-SD,human_eval/audio/S078/Full-SD/seed0.wav,0,P08,11.52,T078,3705,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S078,2ba3155ee0a7e7b2af827c4804e5a179020a33b68ff06756a4ea2c49460561d3
S078,Random-Local,human_eval/audio/S078/Random-Local/seed0.wav,0,P08,11.52,T078,3705,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S078,6776e813cdc98a0f7e0f3686bb5b60df96cd6c366a2f3d56360bf81630582715
S078,Tail-30,human_eval/audio/S078/Tail-30/seed0.wav,0,P08,11.52,T078,3705,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S078,1c758a29d47db7201329f1fcb61acbe11259544a86aab2d3d401fd99242c622e
S078,Tail-SD,human_eval/audio/S078/Tail-SD/seed0.wav,0,P08,11.52,T078,3705,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S078,b8041b93193793162233cc59aae77aa07dbe27198f01f22bb9ec440a10ab9b41
S079,Base,human_eval/audio/S079/Base/seed0.wav,0,P09,5.08,T079,3648,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S079,5d2dd70af54da19c76a9b880b796c31777b096657d15d6affcd989e2f6612e77
S079,Full-SD,human_eval/audio/S079/Full-SD/seed0.wav,0,P09,5.08,T079,3648,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S079,e8f40fe471a10222848d261ec4f038f6287870139c98c6c5345cea55b806f3c2
S079,Random-Local,human_eval/audio/S079/Random-Local/seed0.wav,0,P09,5.08,T079,3648,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S079,763d5ced95dc89a6aecc93186bb1a49e4d0be37ca4f7de11c1140837c38c6a5d
S079,Tail-30,human_eval/audio/S079/Tail-30/seed0.wav,0,P09,5.08,T079,3648,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S079,8f65da47e5c975e4368bbb089e8422a0c4ab5a69d1218183125fdc85a0c02b62
S079,Tail-SD,human_eval/audio/S079/Tail-SD/seed0.wav,0,P09,5.08,T079,3648,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S079,93717e85cd9a2053654b9ba373b755883e18666d28915d2edd48b1d65827f144
S080,Base,human_eval/audio/S080/Base/seed0.wav,0,P10,11.49,T080,3680,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S080,bb911b80d3af4e456db62238a5ebcd626bb7f61d834ce7cc4656a446d369ae4d
S080,Full-SD,human_eval/audio/S080/Full-SD/seed0.wav,0,P10,11.49,T080,3680,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S080,4d6abe64a0994aaf26a0a14493a996bd4e2907d71cd62817236c217c93cb7994
S080,Random-Local,human_eval/audio/S080/Random-Local/seed0.wav,0,P10,11.49,T080,3680,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S080,de9ad6f07ee08f9a0190586e8d8133cc10029d00782c0d243a7b2dffe73d6ab3
S080,Tail-30,human_eval/audio/S080/Tail-30/seed0.wav,0,P10,11.49,T080,3680,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S080,e1472380a96dc044297a2ecdfb03bddb2f8f30804c963a3b57cd1a4d019269cb
S080,Tail-SD,human_eval/audio/S080/Tail-SD/seed0.wav,0,P10,11.49,T080,3680,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S080,1dfaed9386169dda74ed2311b8b5c9c69c96cf4ad3250c1921d96a0c5698159c
S081,Base,human_eval/audio/S081/Base/seed0.wav,0,P01,11.53,T081,3705,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S081,22181167fd04179cf2942517d1e75b4a2538ef80af1f916482be67e4a460b7d4
S081,Full-SD,human_eval/audio/S081/Full-SD/seed0.wav,0,P01,11.53,T081,3705,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S081,0095666789aac32e3f8baf7b23ec0b6535747646ecac7ab61639966cc2e05ec5
S081,Random-Local,human_eval/audio/S081/Random-Local/seed0.wav,0,P01,11.53,T081,3705,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S081,13aedb10fc5f35ce5743acc84d4aacec86e5b954eef197eb59d3c593504f9550
S081,Tail-30,human_eval/audio/S081/Tail-30/seed0.wav,0,P01,11.53,T081,3705,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S081,8c2c2a30cd2f1cdf2d7340dfaf73847aa5c31ed0df73a989962ec9bfde08583c
S081,Tail-SD,human_eval/audio/S081/Tail-SD/seed0.wav,0,P01,11.53,T081,3705,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S081,680730247b762a990cd86510a73d4b2dafce36c2533716ba565c0aff66d510bb
S082,Base,human_eval/audio/S082/Base/seed0.wav,0,P02,8.37,T082,3666,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S082,96e878a29697047329d83cff4fc75ab43250227601255587f97ddbaf51310f7b
S082,Full-SD,human_eval/audio/S082/Full-SD/seed0.wav,0,P02,8.37,T082,3666,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S082,0d097503743f4afb78c09530b67dbd96ae25d6efc2dd38ed14f8a8361704fb4a
S082,Random-Local,human_eval/audio/S082/Random-Local/seed0.wav,0,P02,8.37,T082,3666,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S082,5ceeafd8153e1d93999a2613f4554dbedb5204385bedb4e3fb2b3ad994e753c0
S082,Tail-30,human_eval/audio/S082/Tail-30/seed0.wav,0,P02,8.37,T082,3666,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S082,8e21afc38817a25feca085dcc5fbe5ce920db34aafe65895d6f239782c326a47
S082,Tail-SD,human_eval/audio/S082/Tail-SD/seed0.wav,0,P02,8.37,T082,3666,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S082,9741aa5eea4ac376185d808febac701ef3cec494eadb7a2c9d3a3137031cc234
S083,Base,human_eval/audio/S083/Base/seed0.wav,0,P03,11.26,T083,3731,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S083,7e9e7df45a2c090942a023541695369d8fec240c54600871ace5f7f0806323e5
S083,Full-SD,human_eval/audio/S083/Full-SD/seed0.wav,0,P03,11.26,T083,3731,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S083,e67a1a2f7ed631fad9d768e648bdf7a7a72226c7fc2147daa40b80a62fa638f7
S083,Random-Local,human_eval/audio/S083/Random-Local/seed0.wav,0,P03,11.26,T083,3731,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S083,7c5ec6e8ffc33cbcf4dc7de446a54034ce93003da01fb92b229d5a59eeb8d7e5
S083,Tail-30,human_eval/audio/S083/Tail-30/seed0.wav,0,P03,11.26,T083,3731,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S083,df8376b89a773d81f677808901b105a6d64d2ff6b6487f6fabc8809f81fbc8ab
S083,Tail-SD,human_eval/audio/S083/Tail-SD/seed0.wav,0,P03,11.26,T083,3731,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S083,6a2301ae82aedadc31a1890adf07c37c6414cd7eb09c48b5f422217ddc5e8d8c
S084,Base,human_eval/audio/S084/Base/seed0.wav,0,P04,9.46,T084,3731,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S084,88e7ca00ee49b25a8ff93d700b8b5614e328d767a0f41fa0704e075361c237cc
S084,Full-SD,human_eval/audio/S084/Full-SD/seed0.wav,0,P04,9.46,T084,3731,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S084,bd9bc5c7b76a8fd7d4bf5c3ca4785f237d2b7c3b6e4369e7deb9c25fa4981e8b
S084,Random-Local,human_eval/audio/S084/Random-Local/seed0.wav,0,P04,9.46,T084,3731,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S084,2e8318a144ed85b4fef03e7d0dfc0beaf25d6b94654c081d4c1ee97ecb78631c
S084,Tail-30,human_eval/audio/S084/Tail-30/seed0.wav,0,P04,9.46,T084,3731,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S084,bb428fd48bca6ca75f6486f12ee1020cf64473bb91efb4c8632ed860a77e2977
S084,Tail-SD,human_eval/audio/S084/Tail-SD/seed0.wav,0,P04,9.46,T084,3731,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S084,58a6a8dc914982d6ba221db84baeeac741591fde53e4e9c2e77ad64349bef39a
S085,Base,human_eval/audio/S085/Base/seed0.wav,0,P05,8.98,T085,3700,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S085,b45f54704d06e65048f3835cdbe771546d1536ea723ebffd42a6007e5d841444
S085,Full-SD,human_eval/audio/S085/Full-SD/seed0.wav,0,P05,8.98,T085,3700,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S085,1bbfc2f7a4bb943bb4ba749134e590222023171ba7d52ee3943635f7b3a6313b
S085,Random-Local,human_eval/audio/S085/Random-Local/seed0.wav,0,P05,8.98,T085,3700,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S085,a12377d4370ab3f40560cc5b7cdcd2283b0b71953cc175b8f6fe7ef8f2d33189
S085,Tail-30,human_eval/audio/S085/Tail-30/seed0.wav,0,P05,8.98,T085,3700,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S085,45fa36b333c6b24a158ba88147d6e83ba597b896b9c4a384d538ccd8a55bef9d
S085,Tail-SD,human_eval/audio/S085/Tail-SD/seed0.wav,0,P05,8.98,T085,3700,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S085,330fe90e9fd7b9840a38236ba07ee78b1da612402390776406416b74883814e5
S086,Base,human_eval/audio/S086/Base/seed0.wav,0,P06,9.13,T086,3663,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S086,a6225c2806ae3aaefc1f759865261895822696308a6f60df4af95171d9b27ebc
S086,Full-SD,human_eval/audio/S086/Full-SD/seed0.wav,0,P06,9.13,T086,3663,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S086,24139a11b98081644ec3d566c3dadcd357798a5367f2bbf1d52966893813330a
S086,Random-Local,human_eval/audio/S086/Random-Local/seed0.wav,0,P06,9.13,T086,3663,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S086,aef37a734adfeb7e64573b2abce6c990a68e75b0dcb057829a9bae3420fc3dc1
S086,Tail-30,human_eval/audio/S086/Tail-30/seed0.wav,0,P06,9.13,T086,3663,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S086,b0abb743349662e1eb973b01fa9e9f518515c5e12b6a3a59889d61f22d2402f1
S086,Tail-SD,human_eval/audio/S086/Tail-SD/seed0.wav,0,P06,9.13,T086,3663,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S086,da03b0c35bb07dd01c2d49bd69571e8d0504ead9dc97163b3bbdaae9ccdfd237
S087,Base,human_eval/audio/S087/Base/seed0.wav,0,P07,10.38,T087,3708,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S087,d014f08e217c567cb9902c38bdef5ec288873c2e8f1ff6bfeaeebfeffa62946a
S087,Full-SD,human_eval/audio/S087/Full-SD/seed0.wav,0,P07,10.38,T087,3708,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S087,f38c7c425c8b1a433ff1cd794e290f30de3f8c62ac5affc12e45f8a419af0ace
S087,Random-Local,human_eval/audio/S087/Random-Local/seed0.wav,0,P07,10.38,T087,3708,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S087,d31ab041d2be1aba8d9d2ca22fcab87b0dd75bbef332a0359c7490b902e5a662
S087,Tail-30,human_eval/audio/S087/Tail-30/seed0.wav,0,P07,10.38,T087,3708,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S087,622bfb57902f030aceed0cae47b5c786062346292de8f14f3fa4c17ab1c118f7
S087,Tail-SD,human_eval/audio/S087/Tail-SD/seed0.wav,0,P07,10.38,T087,3708,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S087,351cc90b90efcbf60aabad91a3d90c698c34872c1e35f7e83e1ca1201f524e78
S088,Base,human_eval/audio/S088/Base/seed0.wav,0,P08,8.5,T088,3700,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S088,589e19dda997c0c08fee40ca7e00ab35c166cbfeaff80c805572ed8eae3556bd
S088,Full-SD,human_eval/audio/S088/Full-SD/seed0.wav,0,P08,8.5,T088,3700,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S088,156269291cd0ba745fe13d652f2d466993585f25d7429bd1f3fe1c3773794c31
S088,Random-Local,human_eval/audio/S088/Random-Local/seed0.wav,0,P08,8.5,T088,3700,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S088,c89c3a4dbe3a99e7772b82faa21362fe81fd17cbffb1440a857de79e8d802efe
S088,Tail-30,human_eval/audio/S088/Tail-30/seed0.wav,0,P08,8.5,T088,3700,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S088,5a82821d518aac0df0d90fcf421a5b4dbbe5d7ce1dfca1ae7e8f893987080831
S088,Tail-SD,human_eval/audio/S088/Tail-SD/seed0.wav,0,P08,8.5,T088,3700,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S088,f90dcc57aadc8c3abe91034742968ddfed6827a6fcc748b61beaaf6c6f6c4202
S089,Base,human_eval/audio/S089/Base/seed0.wav,0,P09,9.41,T089,3663,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S089,41f267850e4fd39cebcf33b3bd91d4e8d0d2721163dee761a71ccf632cfc3f81
S089,Full-SD,human_eval/audio/S089/Full-SD/seed0.wav,0,P09,9.41,T089,3663,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S089,2db2fad0822fb6ed72954cf0b347709097c99274ced23194fb21213dd052d8c2
S089,Random-Local,human_eval/audio/S089/Random-Local/seed0.wav,0,P09,9.41,T089,3663,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S089,efb9b372b26bd9e8cb262665a62cd3da1888399acff1a3659a13370b913c00ba
S089,Tail-30,human_eval/audio/S089/Tail-30/seed0.wav,0,P09,9.41,T089,3663,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S089,d46f5bdbdf6f38b2de82513a8dc8ba8360053bb9c54c89d93896caf214305e75
