listener_id,source_id,system,completion,major_error,mos
L08,S064,Random-Local,1,0,4
L08,S065,Random-Local,1,0,4
L08,S066,Random-Local,0,0,4
L08,S067,Random-Local,1,0,4
L08,S068,Random-Local,0,0,4
L08,S069,Random-Local,1,0,4
L08,S070,Random-Local,0,0,4
L08,S071,Random-Local,0,1,4
L08,S072,Random-Local,1,0,4
L08,S073,Random-Local,1,0,4
L08,S074,Random-Local,1,0,4
L08,S075,Random-Local,0,0,4
L08,S076,Random-Local,0,1,4
L08,S077,Random-Local,1,0,4
L08,S078,Random-Local,0,0,4
L08,S079,Random-Local,0,1,4
L08,S080,Random-Local,1,0,4
L08,S081,Random-Local,0,0,4
L08,S082,Random-Local,0,1,4
L08,S083,Random-Local,1,0,4
L08,S084,Random-Local,1,0,4
L08,S085,Random-Local,1,0,4
L08,S086,Random-Local,1,0,4
L08,S087,Random-Local,1,0,4
L08,S088,Random-Local,0,1,4
L08,S089,Random-Local,0,0,4
L08,S090,Random-Local,1,0,4
L08,S091,Random-Local,1,0,4
L08,S092,Random-Local,0,0,4
L08,S093,Random-Local,1,0,4
L08,S094,Random-Local,1,0,4
L08,S095,Random-Local,1,0,4
L08,S096,Random-Local,0,0,4
L08,S097,Random-Local,1,0,4
L08,S098,Random-Local,1,0,4
L08,S099,Random-Local,1,0,4
L08,S100,Random-Local,1,0,4
L08,S101,Random-Local,1,0,4
L08,S102,Random-Local,1,0,4
L08,S103,Random-Local,0,0,4
L08,S104,Random-Local,0,0,4
L08,S105,Random-Local,1,0,4
L08,S106,Random-Local,1,0,4
L08,S107,Random-Local,1,0,4
L08,S108,Random-Local,1,0,4
L08,S109,Random-Local,0,0,4
L08,S110,Random-Local,1,0,4
L08,S111,Random-Local,0,0,4
L08,S112,Random-Local,0,1,4
L08,S113,Random-Local,1,0,4
L08,S114,Random-Local,1,0,4
L08,S115,Random-Local,1,0,4
L08,S116,Random-Local,0,1,4
L08,S117,Random-Local,1,0,4
L08,S118,Random-Local,1,0,4
L08,S119,Random-Local,1,0,4
L08,S120,Random-Local,0,0,4
L09,S001,Random-Local,1,0,4
L09,S002,Random-Local,1,0,4
L09,S003,Random-Local,1,0,4
L09,S004,Random-Local,1,0,4
L09,S005,Random-Local,0,1,4
L09,S006,Random-Local,1,0,4
L09,S007,Random-Local,1,0,4
L09,S008,Random-Local,1,0,4
L09,S009,Random-Local,1,0,4
L09,S010,Random-Local,0,1,4
L09,S011,Random-Local,1,0,4
L09,S012,Random-Local,1,0,4
L09,S013,Random-Local,1,0,4
L09,S014,Random-Local,0,0,4
L09,S015,Random-Local,1,0,4
L09,S016,Random-Local,0,0,4
L09,S017,Random-Local,1,0,4
L09,S018,Random-Local,0,0,4
L09,S019,Random-Local,0,0,4
L09,S020,Random-Local,1,0,4
L09,S021,Random-Local,1,0,4
L09,S022,Random-Local,1,0,5
L09,S023,Random-Local,1,0,5
L09,S024,Random-Local,1,0,4
L09,S025,Random-Local,1,0,4
L09,S026,Random-Local,1,0,4
L09,S027,Random-Local,1,0,4
L09,S028,Random-Local,1,0,4
L09,S029,Random-Local,1,0,4
L09,S030,Random-Local,1,0,4
L09,S031,Random-Local,1,0,4
L09,S032,Random-Local,0,0,4
L09,S033,Random-Local,1,0,4
L09,S034,Random-Local,1,0,4
L09,S035,Random-Local,1,0,4
L09,S036,Random-Local,0,0,4
L09,S037,Random-Local,0,0,4
L09,S038,Random-Local,1,0,4
L09,S039,Random-Local,1,0,4
L09,S040,Random-Local,0,0,4
L09,S041,Random-Local,1,0,4
L09,S042,Random-Local,0,0,4
L09,S043,Random-Local,0,1,4
L09,S044,Random-Local,1,0,4
L09,S045,Random-Local,0,0,4
L09,S046,Random-Local,1,0,4
L09,S047,Random-Local,0,1,4
L09,S048,Random-Local,1,0,4
L09,S049,Random-Local,0,0,4
L09,S050,Random-Local,1,0,4
L09,S051,Random-Local,1,0,4
L09,S052,Random-Local,1,0,4
L09,S053,Random-Local,1,0,4
L09,S054,Random-Local,0,1,4
L09,S055,Random-Local,1,0,4
L09,S056,Random-Local,0,1,4
L09,S057,Random-Local,1,0,4
L09,S058,Random-Local,0,1,4
L09,S059,Random-Local,1,0,4
L09,S060,Random-Local,1,0,4
L09,S061,Random-Local,0,1,4
L09,S062,Random-Local,1,0,4
L09,S063,Random-Local,0,0,4
L09,S064,Random-Local,0,0,4
L09,S065,Random-Local,1,0,4
L09,S066,Random-Local,1,0,4
L09,S067,Random-Local,1,0,4
L09,S068,Random-Local,0,1,4
L09,S069,Random-Local,0,1,4
L09,S070,Random-Local,1,0,4
L09,S071,Random-Local,1,0,4
L09,S072,Random-Local,0,1,5
L09,S073,Random-Local,1,0,4
L09,S074,Random-Local,0,1,4
L09,S075,Random-Local,1,0,4
L09,S076,Random-Local,0,0,4
L09,S077,Random-Local,0,1,4
L09,S078,Random-Local,1,0,4
L09,S079,Random-Local,0,0,4
L09,S080,Random-Local,1,0,4
L09,S081,Random-Local,0,0,4
L09,S082,Random-Local,1,0,4
L09,S083,Random-Local,0,0,4
L09,S084,Random-Local,1,0,4
L09,S085,Random-Local,1,0,4
L09,S086,Random-Local,1,0,4
L09,S087,Random-Local,1,0,4
L09,S088,Random-Local,0,1,4
L09,S089,Random-Local,0,0,4
L09,S090,Random-Local,0,0,4
L09,S091,Random-Local,1,0,4
L09,S092,Random-Local,1,0,4
L09,S093,Random-Local,1,0,4
L09,S094,Random-Local,1,0,4
L09,S095,Random-Local,1,0,4
L09,S096,Random-Local,0,1,4
L09,S097,Random-Local,1,0,4
L09,S098,Random-Local,1,0,4
L09,S099,Random-Local,1,0,4
L09,S100,Random-Local,0,1,4
L09,S101,Random-Local,0,0,4
L09,S102,Random-Local,0,0,4
L09,S103,Random-Local,1,0,4
L09,S104,Random-Local,1,0,4
L09,S105,Random-Local,1,0,4
L09,S106,Random-Local,0,1,4
L09,S107,Random-Local,1,0,4
L09,S108,Random-Local,0,1,4
L09,S109,Random-Local,0,0,4
L09,S110,Random-Local,1,0,4
L09,S111,Random-Local,1,0,4
L09,S112,Random-Local,1,0,4
L09,S113,Random-Local,0,0,4
L09,S114,Random-Local,0,0,4
L09,S115,Random-Local,1,0,4
L09,S116,Random-Local,0,0,4
L09,S117,Random-Local,1,0,4
L09,S118,Random-Local,0,0,4
L09,S119,Random-Local,0,0,4
L09,S120,Random-Local,0,1,4
L10,S001,Random-Local,1,0,4
L10,S002,Random-Local,1,0,4
L10,S003,Random-Local,1,0,4
L10,S004,Random-Local,1,0,4
L10,S005,Random-Local,1,0,5
L10,S006,Random-Local,1,0,4
L10,S007,Random-Local,1,0,4
L10,S008,Random-Local,0,0,4
L10,S009,Random-Local,1,0,4
L10,S010,Random-Local,1,0,4
L10,S011,Random-Local,1,0,4
L10,S012,Random-Local,1,0,4
L10,S013,Random-Local,1,0,4
L10,S014,Random-Local,0,1,4
L10,S015,Random-Local,0,0,4
L10,S016,Random-Local,0,1,4
L10,S017,Random-Local,1,0,4
L10,S018,Random-Local,0,1,4
L10,S019,Random-Local,1,0,4
L10,S020,Random-Local,1,0,4
L10,S021,Random-Local,0,0,4
L10,S022,Random-Local,1,0,4
L10,S023,Random-Local,0,0,4
L10,S024,Random-Local,0,0,4
L10,S025,Random-Local,1,0,4
L10,S026,Random-Local,1,0,4
L10,S027,Random-Local,1,0,4
L10,S028,Random-Local,1,0,4
L10,S029,Random-Local,1,0,4
L10,S030,Random-Local,0,1,4
L10,S031,Random-Local,1,0,4
L10,S032,Random-Local,0,0,4
L10,S033,Random-Local,1,0,4
L10,S034,Random-Local,1,0,4
L10,S035,Random-Local,1,0,4
L10,S036,Random-Local,1,0,5
L10,S037,Random-Local,0,1,4
L10,S038,Random-Local,1,0,4
L10,S039,Random-Local,1,0,4
L10,S040,Random-Local,0,1,4
L10,S041,Random-Local,1,0,4
L10,S042,Random-Local,0,1,4
L10,S043,Random-Local,1,0,4
L10,S044,Random-Local,0,0,4
L10,S045,Random-Local,1,0,4
L10,S046,Random-Local,1,0,4
L10,S047,Random-Local,1,0,4
L10,S048,Random-Local,0,1,4
L10,S049,Random-Local,1,0,4
L10,S050,Random-Local,0,0,4
L10,S051,Random-Local,1,0,4
L10,S052,Random-Local,1,0,4
L10,S053,Random-Local,1,0,4
L10,S054,Random-Local,0,0,4
L10,S055,Random-Local,0,0,4
L10,S056,Random-Local,1,0,4
L10,S057,Random-Local,0,1,4
L10,S058,Random-Local,1,0,4
L10,S059,Random-Local,1,0,4
L10,S060,Random-Local,0,0,4
L10,S061,Random-Local,1,0,4
L10,S062,Random-Local,1,0,5
L10,S063,Random-Local,0,0,4
L10,S064,Random-Local,1,0,5
L10,S065,Random-Local,0,1,4
L10,S066,Random-Local,1,0,4
L10,S067,Random-Local,0,1,4
L10,S068,Random-Local,1,0,4
L10,S069,Random-Local,1,0,4
L10,S070,Random-Local,0,1,4
L10,S071,Random-Local,1,0,4
L10,S072,Random-Local,1,0,5
L10,S073,Random-Local,1,0,4
L10,S074,Random-Local,1,0,4
L10,S075,Random-Local,0,0,4
L10,S076,Random-Local,0,0,4
L10,S077,Random-Local,1,0,4
L10,S078,Random-Local,0,0,4
L10,S079,Random-Local,1,0,4
L10,S080,Random-Local,0,0,4
L10,S081,Random-Local,1,0,4
L10,S082,Random-Local,0,0,4
L10,S083,Random-Local,1,0,4
L10,S084,Random-Local,1,0,4
L10,S085,Random-Local,0,1,4
L10,S086,Random-Local,0,1,4
L10,S087,Random-Local,1,0,4
L10,S088,Random-Local,1,0,4
L10,S089,Random-Local,1,0,4
L10,S090,Random-Local,1,0,4
L10,S091,Random-Local,1,0,4
L10,S092,Random-Local,0,0,4
L10,S093,Random-Local,0,1,4
L10,S094,Random-Local,1,0,4
L10,S095,Random-Local,1,0,4
L10,S096,Random-Local,1,0,4
L10,S097,Random-Local,0,1,4
L10,S098,Random-Local,0,0,4
L10,S099,Random-Local,1,0,4
L10,S100,Random-Local,0,0,4
L10,S101,Random-Local,0,0,4
L10,S102,Random-Local,0,1,4
L10,S103,Random-Local,1,0,4
L10,S104,Random-Local,0,1,4
L10,S105,Random-Local,0,0,4
L10,S106,Random-Local,0,0,4
L10,S107,Random-Local,1,0,4
L10,S108,Random-Local,1,0,4
L10,S109,Random-Local,0,0,4
L10,S110,Random-Local,1,0,4
L10,S111,Random-Local,0,1,4
L10,S112,Random-Local,1,0,4
L10,S113,Random-Local,1,0,4
L10,S114,Random-Local,1,0,4
L10,S115,Random-Local,1,0,4
L10,S116,Random-Local,0,0,4
L10,S117,Random-Local,0,0,4
L10,S118,Random-Local,0,0,4
L10,S119,Random-Local,1,0,4
L10,S120,Random-Local,1,0,4
L01,S001,Tail-30,1,0,4
L01,S002,Tail-30,0,0,4
L01,S003,Tail-30,0,0,4
L01,S004,Tail-30,0,0,4
L01,S005,Tail-30,1,0,4
L01,S006,Tail-30,0,1,4
L01,S007,Tail-30,1,0,4
L01,S008,Tail-30,1,0,4
L01,S009,Tail-30,1,0,4
L01,S010,Tail-30,0,1,4
L01,S011,Tail-30,0,0,4
L01,S012,Tail-30,1,0,4
L01,S013,Tail-30,1,0,4
L01,S014,Tail-30,1,0,4
L01,S015,Tail-30,1,0,4
L01,S016,Tail-30,0,0,4
L01,S017,Tail-30,0,0,4
L01,S018,Tail-30,1,0,4
L01,S019,Tail-30,1,0,4
L01,S020,Tail-30,1,0,4
L01,S021,Tail-30,0,1,5
L01,S022,Tail-30,1,0,4
L01,S023,Tail-30,1,0,4
L01,S024,Tail-30,1,0,4
L01,S025,Tail-30,1,0,4
L01,S026,Tail-30,1,0,4
L01,S027,Tail-30,1,0,4
L01,S028,Tail-30,0,0,5
L01,S029,Tail-30,1,0,4
L01,S030,Tail-30,0,1,4
L01,S031,Tail-30,1,0,4
L01,S032,Tail-30,0,1,4
L01,S033,Tail-30,0,0,4
L01,S034,Tail-30,1,0,4
L01,S035,Tail-30,1,0,4
L01,S036,Tail-30,0,0,4
L01,S037,Tail-30,1,0,4
L01,S038,Tail-30,1,0,4
L01,S039,Tail-30,0,0,4
L01,S040,Tail-30,0,0,4
L01,S041,Tail-30,0,0,4
L01,S042,Tail-30,0,1,4
L01,S043,Tail-30,0,0,4
L01,S044,Tail-30,1,0,4
L01,S045,Tail-30,1,0,4
L01,S046,Tail-30,1,0,4
L01,S047,Tail-30,1,0,5
L01,S048,Tail-30,1,0,4
L01,S049,Tail-30,0,1,4
L01,S050,Tail-30,0,1,4
L01,S051,Tail-30,1,0,4
L01,S052,Tail-30,0,1,5
L01,S053,Tail-30,1,0,5
L01,S054,Tail-30,1,0,4
L01,S055,Tail-30,1,0,5
L01,S056,Tail-30,1,0,5
L01,S057,Tail-30,0,1,4
L01,S058,Tail-30,1,0,4
L01,S059,Tail-30,0,1,4
L01,S060,Tail-30,0,1,4
L01,S061,Tail-30,1,0,4
L01,S062,Tail-30,0,0,4
L01,S063,Tail-30,1,0,4
L01,S064,Tail-30,0,0,4
L01,S065,Tail-30,1,0,4
L01,S066,Tail-30,1,0,4
L01,S067,Tail-30,1,0,4
L01,S068,Tail-30,1,0,4
L01,S069,Tail-30,1,0,4
L01,S070,Tail-30,1,0,4
L01,S071,Tail-30,0,1,4
L01,S072,Tail-30,1,0,5
L01,S073,Tail-30,1,0,5
L01,S074,Tail-30,1,0,4
L01,S075,Tail-30,1,0,4
L01,S076,Tail-30,1,0,4
L01,S077,Tail-30,1,0,4
L01,S078,Tail-30,0,1,4
L01,S079,Tail-30,0,1,4
L01,S080,Tail-30,1,0,4
L01,S081,Tail-30,0,0,4
L01,S082,Tail-30,1,0,4
L01,S083,Tail-30,1,0,4
L01,S084,Tail-30,1,0,4
L01,S085,Tail-30,0,0,4
L01,S086,Tail-30,1,0,4
L01,S087,Tail-30,1,0,5
L01,S088,Tail-30,0,1,4
L01,S089,Tail-30,1,0,4
L01,S090,Tail-30,0,0,4
L01,S091,Tail-30,0,0,4
L01,S092,Tail-30,1,0,4
L01,S093,Tail-30,1,0,4
L01,S094,Tail-30,0,1,4
L01,S095,Tail-30,1,0,4
L01,S096,Tail-30,1,0,4
L01,S097,Tail-30,1,0,4
L01,S098,Tail-30,1,0,4
L01,S099,Tail-30,1,0,4
L01,S100,Tail-30,1,0,4
L01,S101,Tail-30,0,1,4
L01,S102,Tail-30,1,0,4
L01,S103,Tail-30,0,0,4
L01,S104,Tail-30,1,0,4
L01,S105,Tail-30,1,0,4
L01,S106,Tail-30,1,0,4
L01,S107,Tail-30,1,0,4
L01,S108,Tail-30,1,0,4
L01,S109,Tail-30,0,1,4
L01,S110,Tail-30,0,0,4
L01,S111,Tail-30,1,0,4
L01,S112,Tail-30,0,0,4
L01,S113,Tail-30,1,0,4
L01,S114,Tail-30,1,0,4
L01,S115,Tail-30,1,0,4
L01,S116,Tail-30,0,0,4
L01,S117,Tail-30,1,0,4
L01,S118,Tail-30,1,0,4
L01,S119,Tail-30,1,0,4
L01,S120,Tail-30,1,0,4
L02,S001,Tail-30,1,0,4
L02,S002,Tail-30,1,0,4
L02,S003,Tail-30,0,0,4
L02,S004,Tail-30,1,0,4
L02,S005,Tail-30,1,0,4
L02,S006,Tail-30,1,0,4
L02,S007,Tail-30,0,0,5
L02,S008,Tail-30,1,0,4
L02,S009,Tail-30,0,0,4
L02,S010,Tail-30,0,1,4
L02,S011,Tail-30,1,0,4
L02,S012,Tail-30,1,0,4
L02,S013,Tail-30,0,0,4
L02,S014,Tail-30,1,0,4
L02,S015,Tail-30,1,0,4
L02,S016,Tail-30,1,0,4
L02,S017,Tail-30,0,0,4
L02,S018,Tail-30,0,0,5
L02,S019,Tail-30,1,0,4
L02,S020,Tail-30,1,0,4
L02,S021,Tail-30,0,1,4
L02,S022,Tail-30,1,0,4
L02,S023,Tail-30,1,0,4
L02,S024,Tail-30,1,0,4
L02,S025,Tail-30,1,0,4
L02,S026,Tail-30,0,1,4
L02,S027,Tail-30,1,0,4
L02,S028,Tail-30,1,0,4
L02,S029,Tail-30,1,0,4
L02,S030,Tail-30,0,0,4
L02,S031,Tail-30,1,0,4
L02,S032,Tail-30,0,1,4
L02,S033,Tail-30,0,1,4
L02,S034,Tail-30,1,0,4
L02,S035,Tail-30,0,0,4
L02,S036,Tail-30,1,0,4
L02,S037,Tail-30,1,0,4
L02,S038,Tail-30,0,0,5
L02,S039,Tail-30,1,0,4
L02,S040,Tail-30,0,1,4
L02,S041,Tail-30,1,0,4
L02,S042,Tail-30,1,0,4
L02,S043,Tail-30,1,0,4
L02,S044,Tail-30,0,0,4
L02,S045,Tail-30,1,0,4
L02,S046,Tail-30,1,0,4
L02,S047,Tail-30,0,0,4
L02,S048,Tail-30,1,0,4
L02,S049,Tail-30,1,0,4
L02,S050,Tail-30,0,1,4
L02,S051,Tail-30,1,0,4
L02,S052,Tail-30,1,0,4
L02,S053,Tail-30,1,0,4
L02,S054,Tail-30,1,0,4
L02,S055,Tail-30,0,0,4
L02,S056,Tail-30,0,0,4
L02,S057,Tail-30,1,0,4
L02,S058,Tail-30,1,0,5
L02,S059,Tail-30,0,1,4
L02,S060,Tail-30,1,0,4
L02,S061,Tail-30,0,0,4
L02,S062,Tail-30,1,0,4
L02,S063,Tail-30,0,0,4
L02,S064,Tail-30,1,0,4
L02,S065,Tail-30,1,0,5
L02,S066,Tail-30,1,0,4
L02,S067,Tail-30,1,0,4
L02,S068,Tail-30,0,0,4
L02,S069,Tail-30,1,0,4
L02,S070,Tail-30,1,0,4
L02,S071,Tail-30,1,0,4
L02,S072,Tail-30,1,0,4
L02,S073,Tail-30,1,0,4
L02,S074,Tail-30,0,0,4
L02,S075,Tail-30,1,0,4
L02,S076,Tail-30,1,0,4
L02,S077,Tail-30,1,0,4
L02,S078,Tail-30,1,0,4
L02,S079,Tail-30,1,0,4
L02,S080,Tail-30,0,0,4
L02,S081,Tail-30,0,0,4
L02,S082,Tail-30,1,0,4
L02,S083,Tail-30,1,0,4
L02,S084,Tail-30,0,0,4
L02,S085,Tail-30,0,1,4
L02,S086,Tail-30,1,0,4
L02,S087,Tail-30,1,0,4
L02,S088,Tail-30,1,0,4
L02,S089,Tail-30,0,0,4
L02,S090,Tail-30,0,0,4
L02,S091,Tail-30,1,0,4
L02,S092,Tail-30,0,1,4
L02,S093,Tail-30,0,1,4
L02,S094,Tail-30,1,0,4
L02,S095,Tail-30,1,0,4
L02,S096,Tail-30,1,0,4
L02,S097,Tail-30,1,0,4
L02,S098,Tail-30,0,0,4
L02,S099,Tail-30,0,0,4
L02,S100,Tail-30,1,0,4
L02,S101,Tail-30,1,0,4
L02,S102,Tail-30,1,0,5
L02,S103,Tail-30,0,0,4
L02,S104,Tail-30,1,0,4
L02,S105,Tail-30,1,0,4
L02,S106,Tail-30,0,0,4
L02,S107,Tail-30,0,1,4
L02,S108,Tail-30,1,0,4
L02,S109,Tail-30,0,0,4
L02,S110,Tail-30,1,0,4
L02,S111,Tail-30,1,0,4
L02,S112,Tail-30,0,1,4
L02,S113,Tail-30,1,0,5
L02,S114,Tail-30,1,0,4
L02,S115,Tail-30,0,0,4
L02,S116,Tail-30,0,0,4
L02,S117,Tail-30,0,1,4
L02,S118,Tail-30,1,0,4
L02,S119,Tail-30,1,0,4
L02,S120,Tail-30,1,0,4
L03,S001,Tail-30,1,0,4
L03,S002,Tail-30,1,0,4
L03,S003,Tail-30,0,0,4
L03,S004,Tail-30,0,1,4
L03,S005,Tail-30,1,0,4
L03,S006,Tail-30,0,0,4
L03,S007,Tail-30,1,0,4
L03,S008,Tail-30,1,0,4
L03,S009,Tail-30,0,1,4
L03,S010,Tail-30,1,0,4
L03,S011,Tail-30,0,0,4
L03,S012,Tail-30,0,0,4
L03,S013,Tail-30,1,0,4
L03,S014,Tail-30,1,0,4
L03,S015,Tail-30,1,0,4
L03,S016,Tail-30,1,0,4
L03,S017,Tail-30,1,0,4
L03,S018,Tail-30,1,0,4
L03,S019,Tail-30,1,0,4
L03,S020,Tail-30,1,0,4
L03,S021,Tail-30,1,0,4
L03,S022,Tail-30,1,0,4
L03,S023,Tail-30,1,0,4
L03,S024,Tail-30,1,0,4
L03,S025,Tail-30,1,0,4
L03,S026,Tail-30,1,0,4
L03,S027,Tail-30,1,0,4
L03,S028,Tail-30,0,0,4
L03,S029,Tail-30,1,0,5
L03,S030,Tail-30,0,0,4
L03,S031,Tail-30,1,0,4
L03,S032,Tail-30,0,0,4
L03,S033,Tail-30,0,0,4
L03,S034,Tail-30,1,0,4
L03,S035,Tail-30,1,0,4
L03,S036,Tail-30,0,0,4
L03,S037,Tail-30,1,0,4
L03,S038,Tail-30,1,0,4
L03,S039,Tail-30,0,0,4
L03,S040,Tail-30,1,0,4
L03,S041,Tail-30,0,1,4
L03,S042,Tail-30,1,0,4
L03,S043,Tail-30,0,1,4
L03,S044,Tail-30,1,0,4
L03,S045,Tail-30,1,0,4
L03,S046,Tail-30,0,0,4
L03,S047,Tail-30,1,0,4
L03,S048,Tail-30,1,0,4
L03,S049,Tail-30,0,0,4
L03,S050,Tail-30,0,0,4
L03,S051,Tail-30,1,0,4
L03,S052,Tail-30,1,0,5
L03,S053,Tail-30,1,0,4
L03,S054,Tail-30,0,0,4
L03,S055,Tail-30,1,0,4
L03,S056,Tail-30,1,0,4
L03,S057,Tail-30,1,0,4
L03,S058,Tail-30,1,0,4
L03,S059,Tail-30,1,0,4
L03,S060,Tail-30,0,0,4
L03,S061,Tail-30,1,0,4
L03,S062,Tail-30,0,1,4
L03,S063,Tail-30,0,0,4
L03,S064,Tail-30,1,0,4
L03,S065,Tail-30,0,0,4
L03,S066,Tail-30,1,0,4
L03,S067,Tail-30,1,0,4
L03,S068,Tail-30,1,0,4
L03,S069,Tail-30,1,0,4
L03,S070,Tail-30,1,0,4
L03,S071,Tail-30,0,0,4
L03,S072,Tail-30,0,0,4
L03,S073,Tail-30,1,0,4
L03,S074,Tail-30,0,0,4
L03,S075,Tail-30,1,0,4
L03,S076,Tail-30,1,0,4
L03,S077,Tail-30,0,0,4
L03,S078,Tail-30,0,1,4
L03,S079,Tail-30,0,0,4
L03,S080,Tail-30,1,0,4
L03,S081,Tail-30,1,0,4
L03,S082,Tail-30,1,0,4
L03,S083,Tail-30,1,0,5
L03,S084,Tail-30,1,0,4
L03,S085,Tail-30,1,0,4
L03,S086,Tail-30,1,0,4
L03,S087,Tail-30,1,0,4
L03,S088,Tail-30,0,0,4
L03,S089,Tail-30,1,0,4
L03,S090,Tail-30,1,0,4
L03,S091,Tail-30,1,0,4
L03,S092,Tail-30,0,0,4
L03,S093,Tail-30,0,1,4
L03,S094,Tail-30,1,0,4
L03,S095,Tail-30,1,0,4
L03,S096,Tail-30,0,1,4
L03,S097,Tail-30,1,0,4
L03,S098,Tail-30,1,0,4
L03,S099,Tail-30,1,0,4
L03,S100,Tail-30,1,0,4
L03,S101,Tail-30,0,0,4
L03,S102,Tail-30,1,0,4
L03,S103,Tail-30,1,0,4
L03,S104,Tail-30,1,0,4
L03,S105,Tail-30,0,0,4
L03,S106,Tail-30,0,0,4
L03,S107,Tail-30,1,0,4
L03,S108,Tail-30,1,0,4
L03,S109,Tail-30,1,0,4
L03,S110,Tail-30,1,0,4
L03,S111,Tail-30,1,0,4
L03,S112,Tail-30,0,1,4
L03,S113,Tail-30,1,0,4
L03,S114,Tail-30,1,0,4
L03,S115,Tail-30,1,0,4
L03,S116,Tail-30,1,0,4
L03,S117,Tail-30,0,1,4
L03,S118,Tail-30,1,0,4
L03,S119,Tail-30,0,0,4
L03,S120,Tail-30,1,0,4
L04,S001,Tail-30,1,0,5
L04,S002,Tail-30,0,1,4
L04,S003,Tail-30,1,0,4
L04,S004,Tail-30,0,0,4
L04,S005,Tail-30,1,0,4
L04,S006,Tail-30,0,1,4
L04,S007,Tail-30,0,0,4
L04,S008,Tail-30,0,0,4
L04,S009,Tail-30,0,1,4
L04,S010,Tail-30,1,0,4
L04,S011,Tail-30,1,0,4
L04,S012,Tail-30,1,0,4
L04,S013,Tail-30,1,0,4
L04,S014,Tail-30,0,0,4
L04,S015,Tail-30,0,1,4
L04,S016,Tail-30,0,0,4
L04,S017,Tail-30,1,0,4
L04,S018,Tail-30,1,0,4
L04,S019,Tail-30,1,0,4
L04,S020,Tail-30,1,0,4
L04,S021,Tail-30,1,0,4
L04,S022,Tail-30,1,0,4
L04,S023,Tail-30,1,0,4
L04,S024,Tail-30,1,0,4
L04,S025,Tail-30,1,0,4
L04,S026,Tail-30,1,0,4
L04,S027,Tail-30,0,0,4
L04,S028,Tail-30,0,1,4
L04,S029,Tail-30,0,1,4
L04,S030,Tail-30,1,0,4
L04,S031,Tail-30,1,0,4
L04,S032,Tail-30,0,0,4
L04,S033,Tail-30,1,0,4
L04,S034,Tail-30,1,0,4
L04,S035,Tail-30,0,0,4
L04,S036,Tail-30,1,0,4
L04,S037,Tail-30,1,0,4
L04,S038,Tail-30,1,0,4
L04,S039,Tail-30,1,0,4
L04,S040,Tail-30,0,0,4
L04,S041,Tail-30,1,0,4
L04,S042,Tail-30,1,0,4
L04,S043,Tail-30,1,0,4
L04,S044,Tail-30,1,0,4
L04,S045,Tail-30,1,0,4
L04,S046,Tail-30,1,0,4
L04,S047,Tail-30,1,0,4
L04,S048,Tail-30,0,0,4
L04,S049,Tail-30,1,0,4
L04,S050,Tail-30,1,0,4
L04,S051,Tail-30,1,0,4
L04,S052,Tail-30,1,0,4
L04,S053,Tail-30,1,0,4
L04,S054,Tail-30,1,0,4
L04,S055,Tail-30,1,0,4
L04,S056,Tail-30,0,0,4
L04,S057,Tail-30,0,0,4
L04,S058,Tail-30,1,0,5
L04,S059,Tail-30,1,0,4
L04,S060,Tail-30,1,0,4
L04,S061,Tail-30,1,0,4
L04,S062,Tail-30,0,0,4
L04,S063,Tail-30,1,0,4
L04,S064,Tail-30,1,0,4
L04,S065,Tail-30,1,0,4
L04,S066,Tail-30,1,0,4
L04,S067,Tail-30,0,0,4
L04,S068,Tail-30,0,1,4
L04,S069,Tail-30,1,0,5
L04,S070,Tail-30,1,0,4
L04,S071,Tail-30,1,0,4
L04,S072,Tail-30,1,0,4
L04,S073,Tail-30,1,0,4
L04,S074,Tail-30,0,1,4
L04,S075,Tail-30,1,0,4
L04,S076,Tail-30,1,0,4
L04,S077,Tail-30,1,0,4
L04,S078,Tail-30,0,0,4
L04,S079,Tail-30,0,1,4
L04,S080,Tail-30,1,0,4
L04,S081,Tail-30,0,0,4
L04,S082,Tail-30,1,0,4
L04,S083,Tail-30,0,1,4
L04,S084,Tail-30,1,0,4
L04,S085,Tail-30,1,0,4
L04,S086,Tail-30,1,0,4
L04,S087,Tail-30,0,0,4
L04,S088,Tail-30,1,0,4
L04,S089,Tail-30,0,1,4
L04,S090,Tail-30,0,1,4
L04,S091,Tail-30,1,0,4
L04,S092,Tail-30,1,0,4
L04,S093,Tail-30,0,0,4
L04,S094,Tail-30,1,0,4
L04,S095,Tail-30,1,0,5
L04,S096,Tail-30,1,0,4
L04,S097,Tail-30,0,0,4
L04,S098,Tail-30,1,0,4
L04,S099,Tail-30,0,1,4
L04,S100,Tail-30,1,0,4
L04,S101,Tail-30,0,1,4
L04,S102,Tail-30,1,0,4
L04,S103,Tail-30,1,0,4
L04,S104,Tail-30,1,0,4
L04,S105,Tail-30,1,0,4
L04,S106,Tail-30,1,0,4
L04,S107,Tail-30,1,0,4
L04,S108,Tail-30,1,0,4
L04,S109,Tail-30,0,0,4
L04,S110,Tail-30,1,0,4
L04,S111,Tail-30,1,0,5
L04,S112,Tail-30,1,0,4
L04,S113,Tail-30,1,0,4
L04,S114,Tail-30,0,0,4
L04,S115,Tail-30,1,0,4
L04,S116,Tail-30,1,0,4
L04,S117,Tail-30,1,0,4
L04,S118,Tail-30,1,0,4
L04,S119,Tail-30,0,0,4
